CMR01	0.30198566621284906
CMR02	0.6137217779536014
CMR03	0.43703470899055175
CMR04	0.19899687917967007
CMR05	0.5836050746197605
CMR06	0.35496703542295227
CMR07	0.22877287079890998
CMR08	0.6063423505342124
CMR09	0.44116640280689745
CMR10	0.30267050289743486
CMR11	0.6248484586075511
CMR12	0.446299242514188
CMR13	0.41278764867529527
CMR14	0.5345117059975748
CMR15	0.47196313445731886
CMR16	0.33779523740239586
CMR17	0.6230211817168338
CMR18	0.454248421625853
CMR19	0.5303846066471296
CMR20	0.30100203538437453
CMR21	0.4597108082804536
CMR22	0.4056204428093349
CMR23	0.40033933452728815
CMR24	0.4446131131859677
CMR25	0.4205221451500662
CMR26	0.29728519172866846
CMR27	0.4400532859680284
CMR28	0.38337475835404583
CMR29	0.3492343674153833
CMR30	0.32150645010087836
CM_UN_01	0.2242806274660764
CM_UN_02	0.32547856687801474
CM_UN_03	0.4080958203994607
CMY01	0.6404198918460396
CMY02	0.7293527803099362
CMY03	0.6463646745336886
CMY04	0.6652150014798529
CMY05	0.35530122971995454
CMY06	0.6665245505578057
CMY07	0.45859915995005107
CMY08	0.7507916619204921
CMY09	0.5908198207271629
CMY10	0.7440184256875763
CMY11	0.46980073842338155
CMY12	0.5237773574709538
CMY13	0.38542049660514255
CMY14	0.5063984933359088
CMY15	0.7685707412258427
CMY16	0.6833447415487205
CMY17	0.6857173701824463
CMY18	0.8142989786443825
CMY19	0.7735197075084715
CMY20	0.5755782064174056
CMY21	0.6389341022182952
CMY22	0.7446640316205534
CMY23	0.613156718349293
CMY24	0.5387916566770559
CMY25	0.6623250152160681
CMY26	0.5514915693904021
CMY27	0.686823948364122
CMY28	0.47541073085530267
CMY29	0.6511710343081403
CMY30	0.5293870418298051
