CL01	0.16837544065804935
CL02	0.008232858745634689
CL03	0.07141465948191911
CL04	0.0764698968648077
CL05	0.11568791946308725
CL06	0.008087720662570961
CL07	0.029017806893136128
CL08	0.001447825629146046
CL09	0.12121356676048275
CL10	0.00817060021564634
CL11	0.0020036910097548117
CL13	0.19424009299053271
CL14	0.08770614692653673
CL15	0.03564960830196358
CL16	0.012522971908637437
PP01	0.11305929259250623
PP02	0.02846522547197496
PP03	0.014914790092667302
PP04	0.05183717749162775
PP05	0.05633547685898017
PP06	0.09146957451865938
PP07	0.09678020885131776
PP08	0.08036890645586298
PP09	0.07471129532598211
PP10	0.011716397481522037
PP11	0.029567558726204406
PP12	0.1906701024045715
PP13	0.02096490557382063
PP14	0.05276761899524294
PP15	0.016199710969185585
PP16	0.01308397577762105
PP17	0.024799238448583075
PP18	0.03393635571054926
PP19	0.024495740830648365
PP20	0.19184186784044618
PP21	0.20181219110378912
PP22	0.3296078548406351
PP23	0.34136045948377275
PP24	0.2332764527692898
PP25	0.35670914338615695
PP26	0.1513921498401581
PP27	0.15183786864225673
PP28	0.3284222615107968
PP29	0.1350656813139455
PP30	0.2550731477111845
PP31	0.32789285560484044
	0.18161463394026445
	0.1693056546454627
	0.36746580605501766
	0.1824619352503337
	0.34204466064636324
	0.24503935946816993
	0.32951925417806355
	0.5091122555167169
	0.07203441468229789
	0.22523426568484728
	0.46073035120561034
	0.20367771594483425
	0.3071515479248344
	0.5304435126675722
	0.3614597922887873
	0.49568582843191655
	0.3173210850965046
	0.2488581545725136
	0.2208135817440194
